수집시간,매물유형,매물ID,거래유형,단지명,시도,구군,읍면동,보증금(만원),월세(만원),매매가(만원),면적(m2),평,층,방향,URL
2026-06-04 06:46:51,아파트,171182,매매,힐스테이트세운센트럴1단지,,중구,서울특별시 중구 수표동,130000,0,130000,46.7,14.13,12,,https://www.zigbang.com/home/apt/items/171182
2026-06-04 06:46:51,아파트,146673,매매,힐스테이트세운센트럴2단지,,중구,서울특별시 중구 수표동,150000,0,150000,49.96,15.11,15,,https://www.zigbang.com/home/apt/items/146673
2026-06-04 06:46:52,아파트,241252,전세,덕수궁롯데캐슬,,중구,서울특별시 중구 남대문로4가,125000,0,0,82.32,24.9,5,,https://www.zigbang.com/home/apt/items/241252
2026-06-04 06:46:52,아파트,48088017,매매,덕수궁롯데캐슬,,중구,서울특별시 중구 남대문로4가,210000,0,210000,82.32,24.9,중,,https://www.zigbang.com/home/apt/items/48088017
2026-06-04 06:46:52,아파트,220117,전세,LIG서울역리가,,중구,서울특별시 중구 봉래동2가,110000,0,0,84.95,25.7,1,,https://www.zigbang.com/home/apt/items/220117
2026-06-04 06:46:52,아파트,203955,월세,중림삼성사이버빌리지,,중구,서울특별시 중구 봉래동2가,20000,300,0,84.95,25.7,14,,https://www.zigbang.com/home/apt/items/203955
2026-06-04 06:46:52,아파트,238438,전세,진양상가,,중구,서울특별시 중구 충무로4가,36000,0,0,78.28,23.68,9,,https://www.zigbang.com/home/apt/items/238438
2026-06-04 06:46:52,아파트,48747878,매매,남산센트럴자이,,중구,서울특별시 중구 충무로4가,230000,0,230000,128.95,39.01,7,,https://www.zigbang.com/home/apt/items/48747878
2026-06-04 06:46:52,아파트,49071337,전세,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,35000,0,0,28.41,8.59,12,,https://www.zigbang.com/home/apt/items/49071337
2026-06-04 06:46:52,아파트,49035089,매매,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,55000,0,55000,24.55,7.43,13,,https://www.zigbang.com/home/apt/items/49035089
2026-06-04 06:46:52,아파트,237530,월세,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,20000,60,0,28.41,8.59,15,,https://www.zigbang.com/home/apt/items/237530
2026-06-04 06:46:52,아파트,48828145,매매,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,38000,0,38000,24.55,7.43,14,,https://www.zigbang.com/home/apt/items/48828145
2026-06-04 06:46:52,아파트,48811394,매매,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,111000,0,111000,42.23,12.78,13,,https://www.zigbang.com/home/apt/items/48811394
2026-06-04 06:46:52,아파트,48613340,매매,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,41000,0,41000,29.46,8.91,14,,https://www.zigbang.com/home/apt/items/48613340
2026-06-04 06:46:52,아파트,47876155,매매,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,35500,0,35500,24.55,7.43,8,,https://www.zigbang.com/home/apt/items/47876155
2026-06-04 06:46:52,아파트,181903,매매,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,43000,0,43000,29.46,8.91,4,,https://www.zigbang.com/home/apt/items/181903
2026-06-04 06:46:52,아파트,162545,매매,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,46000,0,46000,28.41,8.59,13,,https://www.zigbang.com/home/apt/items/162545
2026-06-04 06:46:52,아파트,154695,매매,세운푸르지오헤리시티,,중구,서울특별시 중구 충무로4가,44000,0,44000,29.46,8.91,15,,https://www.zigbang.com/home/apt/items/154695
2026-06-04 06:46:53,아파트,49054342,매매,남산타운,,중구,서울특별시 중구 장충동1가,145000,0,145000,59.94,18.13,1,,https://www.zigbang.com/home/apt/items/49054342
2026-06-04 06:46:53,아파트,49022013,월세,래미안신당하이베르,,중구,서울특별시 중구 장충동1가,10000,250,0,59.74,18.07,저,,https://www.zigbang.com/home/apt/items/49022013
2026-06-04 06:46:53,아파트,48949164,매매,남산타운,,중구,서울특별시 중구 장충동1가,175000,0,175000,84.88,25.68,중,,https://www.zigbang.com/home/apt/items/48949164
2026-06-04 06:46:53,아파트,48885100,매매,남산타운,,중구,서울특별시 중구 장충동1가,175000,0,175000,84.88,25.68,9,,https://www.zigbang.com/home/apt/items/48885100
2026-06-04 06:46:53,아파트,235290,매매,래미안신당하이베르,,중구,서울특별시 중구 장충동1가,185000,0,185000,117,35.39,2,,https://www.zigbang.com/home/apt/items/235290
2026-06-04 06:46:53,아파트,48287031,월세,남산타운,,중구,서울특별시 중구 장충동1가,10000,220,0,59.94,18.13,고,,https://www.zigbang.com/home/apt/items/48287031
2026-06-04 06:46:53,아파트,222507,매매,래미안신당하이베르,,중구,서울특별시 중구 장충동1가,180000,0,180000,84.98,25.71,2,,https://www.zigbang.com/home/apt/items/222507
2026-06-04 06:46:53,아파트,49168531,매매,남산타운,,중구,서울특별시 중구 장충동1가,190000,0,190000,84.88,25.68,저,,https://www.zigbang.com/home/apt/items/49168531
2026-06-04 06:46:53,아파트,49168488,전세,남산타운,,중구,서울특별시 중구 장충동1가,90000,0,0,84.88,25.68,저,,https://www.zigbang.com/home/apt/items/49168488
2026-06-04 06:46:53,아파트,231987,매매,약수,,중구,서울특별시 중구 장충동1가,52000,0,52000,50.91,15.4,5,,https://www.zigbang.com/home/apt/items/231987
2026-06-04 06:46:53,아파트,229319,전세,신당현대,,중구,서울특별시 중구 장충동1가,60000,0,0,79.11,23.93,14,,https://www.zigbang.com/home/apt/items/229319
2026-06-04 06:46:53,아파트,212746,매매,신당KCC스위첸,,중구,서울특별시 중구 장충동1가,159000,0,159000,72.11,21.81,2,,https://www.zigbang.com/home/apt/items/212746
2026-06-04 06:46:54,아파트,49237097,매매,롯데캐슬베네치아,,중구,서울특별시 중구 흥인동,135000,0,135000,84.9,25.68,고,,https://www.zigbang.com/home/apt/items/49237097
2026-06-04 06:46:54,아파트,49193004,매매,롯데캐슬베네치아,,중구,서울특별시 중구 흥인동,125000,0,125000,84.97,25.7,중,,https://www.zigbang.com/home/apt/items/49193004
2026-06-04 06:46:54,아파트,49187462,매매,롯데캐슬베네치아,,중구,서울특별시 중구 흥인동,110000,0,110000,59.94,18.13,중,,https://www.zigbang.com/home/apt/items/49187462
2026-06-04 06:46:54,아파트,49187162,매매,롯데캐슬베네치아,,중구,서울특별시 중구 흥인동,108000,0,108000,59.94,18.13,고,,https://www.zigbang.com/home/apt/items/49187162
2026-06-04 06:46:54,아파트,49186964,매매,롯데캐슬베네치아,,중구,서울특별시 중구 흥인동,105000,0,105000,59.91,18.12,고,,https://www.zigbang.com/home/apt/items/49186964
2026-06-04 06:46:54,아파트,238806,매매,황학코아루,,중구,서울특별시 중구 흥인동,130000,0,130000,84.95,25.7,4,,https://www.zigbang.com/home/apt/items/238806
2026-06-04 06:46:54,아파트,48882697,매매,롯데캐슬베네치아,,중구,서울특별시 중구 흥인동,130000,0,130000,84.92,25.69,중,,https://www.zigbang.com/home/apt/items/48882697
2026-06-04 06:46:54,아파트,225408,매매,동광팰리스,,중구,서울특별시 중구 흥인동,17500,0,17500,16.61,5.02,11,,https://www.zigbang.com/home/apt/items/225408
2026-06-04 06:46:54,아파트,215264,매매,황학코아루,,중구,서울특별시 중구 흥인동,220000,0,220000,203.38,61.52,12,,https://www.zigbang.com/home/apt/items/215264
2026-06-04 06:46:54,아파트,134104,매매,청계리버팰리스,,중구,서울특별시 중구 흥인동,27000,0,27000,26.94,8.15,10,,https://www.zigbang.com/home/apt/items/134104
2026-06-04 06:46:54,아파트,233379,매매,서울역센트럴자이,,중구,서울특별시 중구 중림동,227000,0,227000,73.0,22.08,15,,https://www.zigbang.com/home/apt/items/233379
2026-06-04 06:46:54,아파트,230320,매매,서울역한라비발디센트럴,,중구,서울특별시 중구 중림동,200000,0,200000,84.98,25.71,3,,https://www.zigbang.com/home/apt/items/230320
2026-06-04 06:46:54,아파트,48488480,매매,서울역센트럴자이,,중구,서울특별시 중구 중림동,240000,0,240000,72.97,22.07,23,,https://www.zigbang.com/home/apt/items/48488480
2026-06-04 06:46:54,아파트,145573,매매,서울역센트럴자이,,중구,서울특별시 중구 중림동,250000,0,250000,84.97,25.7,13,,https://www.zigbang.com/home/apt/items/145573
2026-06-04 06:46:55,아파트,229502,전세,광진두산위브파크,,광진구,서울특별시 광진구 군자동,130000,0,0,131.35,39.73,9,,https://www.zigbang.com/home/apt/items/229502
2026-06-04 06:46:55,아파트,206810,매매,광진동양파라곤2단지,,광진구,서울특별시 광진구 군자동,115000,0,115000,75.21,22.75,7,,https://www.zigbang.com/home/apt/items/206810
2026-06-04 06:46:55,아파트,242005,매매,위너스힐,,광진구,서울특별시 광진구 군자동,38000,0,38000,27.2,8.23,8,,https://www.zigbang.com/home/apt/items/242005
2026-06-04 06:46:55,아파트,242003,월세,위너스힐,,광진구,서울특별시 광진구 군자동,5000,100,0,27.2,8.23,8,,https://www.zigbang.com/home/apt/items/242003
2026-06-04 06:46:55,아파트,241208,매매,화양브라운스톤,,광진구,서울특별시 광진구 군자동,73000,0,73000,58.24,17.62,15,,https://www.zigbang.com/home/apt/items/241208
2026-06-04 06:46:55,아파트,237662,전세,중곡,,광진구,서울특별시 광진구 군자동,20000,0,0,48.5,14.67,1,,https://www.zigbang.com/home/apt/items/237662
2026-06-04 06:46:55,아파트,167259,매매,대영,,광진구,서울특별시 광진구 군자동,140000,0,140000,179.21,54.21,7,,https://www.zigbang.com/home/apt/items/167259
2026-06-04 06:46:55,아파트,49205674,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,300000,0,300000,183.87,55.62,중,,https://www.zigbang.com/home/apt/items/49205674
2026-06-04 06:46:55,아파트,49153864,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,225000,0,225000,84.99,25.71,저,,https://www.zigbang.com/home/apt/items/49153864
2026-06-04 06:46:55,아파트,49136379,월세,현대프라임,,광진구,서울특별시 광진구 중곡동,65000,120,0,84.99,25.71,저,,https://www.zigbang.com/home/apt/items/49136379
2026-06-04 06:46:55,아파트,49135101,전세,현대프라임,,광진구,서울특별시 광진구 중곡동,67000,0,0,59.82,18.1,고,,https://www.zigbang.com/home/apt/items/49135101
2026-06-04 06:46:55,아파트,49134630,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,215000,0,215000,84.88,25.68,고,,https://www.zigbang.com/home/apt/items/49134630
2026-06-04 06:46:55,아파트,49129677,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,205000,0,205000,84.75,25.64,중,,https://www.zigbang.com/home/apt/items/49129677
2026-06-04 06:46:55,아파트,49028481,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,205000,0,205000,84.75,25.64,고,,https://www.zigbang.com/home/apt/items/49028481
2026-06-04 06:46:55,아파트,48994004,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,213000,0,213000,84.99,25.71,저,,https://www.zigbang.com/home/apt/items/48994004
2026-06-04 06:46:55,아파트,48993814,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,210000,0,210000,84.91,25.69,저,,https://www.zigbang.com/home/apt/items/48993814
2026-06-04 06:46:55,아파트,48839065,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,225000,0,225000,84.99,25.71,중,,https://www.zigbang.com/home/apt/items/48839065
2026-06-04 06:46:55,아파트,48725141,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,260000,0,260000,183.87,55.62,저,,https://www.zigbang.com/home/apt/items/48725141
2026-06-04 06:46:55,아파트,48709461,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,175000,0,175000,59.82,18.1,저,,https://www.zigbang.com/home/apt/items/48709461
2026-06-04 06:46:55,아파트,48701070,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,220000,0,220000,84.91,25.69,저,,https://www.zigbang.com/home/apt/items/48701070
2026-06-04 06:46:55,아파트,48586713,매매,현대6단지,,광진구,서울특별시 광진구 중곡동,195000,0,195000,84.92,25.69,고,,https://www.zigbang.com/home/apt/items/48586713
2026-06-04 06:46:55,아파트,48573727,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,220000,0,220000,84.75,25.64,중,,https://www.zigbang.com/home/apt/items/48573727
2026-06-04 06:46:55,아파트,48573693,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,210000,0,210000,84.91,25.69,중,,https://www.zigbang.com/home/apt/items/48573693
2026-06-04 06:46:55,아파트,48500732,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,235000,0,235000,84.91,25.69,고,,https://www.zigbang.com/home/apt/items/48500732
2026-06-04 06:46:55,아파트,48384090,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,280000,0,280000,183.87,55.62,중,,https://www.zigbang.com/home/apt/items/48384090
2026-06-04 06:46:55,아파트,48148494,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,220000,0,220000,84.99,25.71,고,,https://www.zigbang.com/home/apt/items/48148494
2026-06-04 06:46:55,아파트,48093657,매매,현대6단지,,광진구,서울특별시 광진구 중곡동,180000,0,180000,84.92,25.69,저,,https://www.zigbang.com/home/apt/items/48093657
2026-06-04 06:46:55,아파트,48036468,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,330000,0,330000,183.87,55.62,중,,https://www.zigbang.com/home/apt/items/48036468
2026-06-04 06:46:55,아파트,215710,월세,강변역센트럴아이파크,,광진구,서울특별시 광진구 중곡동,15000,470,0,84.98,25.71,11,,https://www.zigbang.com/home/apt/items/215710
2026-06-04 06:46:55,아파트,47911437,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,205000,0,205000,84.99,25.71,저,,https://www.zigbang.com/home/apt/items/47911437
2026-06-04 06:46:55,아파트,47737285,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,210000,0,210000,84.91,25.69,저,,https://www.zigbang.com/home/apt/items/47737285
2026-06-04 06:46:55,아파트,47102914,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,310000,0,310000,126.66,38.31,고,,https://www.zigbang.com/home/apt/items/47102914
2026-06-04 06:46:55,아파트,47053669,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,215000,0,215000,84.91,25.69,저,,https://www.zigbang.com/home/apt/items/47053669
2026-06-04 06:46:55,아파트,46626649,매매,구의현대2단지,,광진구,서울특별시 광진구 중곡동,220000,0,220000,84.88,25.68,중,,https://www.zigbang.com/home/apt/items/46626649
2026-06-04 06:46:55,아파트,46443911,매매,현대프라임,,광진구,서울특별시 광진구 중곡동,330000,0,330000,183.87,55.62,중,,https://www.zigbang.com/home/apt/items/46443911
2026-06-04 06:46:55,아파트,49242650,월세,강변우성,,광진구,서울특별시 광진구 중곡동,30000,200,0,84.76,25.64,고,,https://www.zigbang.com/home/apt/items/49242650
2026-06-04 06:46:55,아파트,242155,전세,e편한세상광진그랜드파크,,광진구,서울특별시 광진구 중곡동,123000,0,0,84.97,25.7,14,,https://www.zigbang.com/home/apt/items/242155
2026-06-04 06:46:55,아파트,241339,매매,e편한세상광진그랜드파크,,광진구,서울특별시 광진구 중곡동,250000,0,250000,84.83,25.66,10,,https://www.zigbang.com/home/apt/items/241339
2026-06-04 06:46:55,아파트,49177827,전세,강변역센트럴아이파크,,광진구,서울특별시 광진구 중곡동,97000,0,0,84.98,25.71,중,,https://www.zigbang.com/home/apt/items/49177827
